datetime,ism_density,ism_magnetic_field,cosmic_ray_intensity,ism_temperature,spacecraft_distance_au,heliopause_proximity,ena_flux,mission,klein_deformation,klein_state,beta_plasma_dynamic,compression_indicator,rarefaction_indicator,klein_twist_factor,klein_phase,klein_frequency_alignment,klein_boundary_enhancement
2018-12-28,0.21282386303423587,3.740259655902062,96.72901841900908,8282.005755117145,130.77344284736483,0.008782238728236415,51.86929741032771,SYNTHETIC_VOYAGER,0.25124650653796576,ism_deep_space,2.7575780716174915e-05,0.0,0.0,1.0,2.51327518211734,-0.8090176169833803,0.0022065068000518264
2018-12-29,0.22332882322605804,3.6839778760186515,96.44814938247785,8199.523530550578,130.7894136436231,0.008739170846901229,54.68737569006075,SYNTHETIC_VOYAGER,0.33507914874617356,ism_deep_space,2.7438120633215525e-05,0.0,0.0,1.0,1.256637731856749,0.30901635676677736,0.0029283139281270406
2018-12-30,0.19288356751832364,3.6900526797930038,90.4719165547292,8130.096646218224,130.80538443988135,0.008696291988048735,50.53055396475907,SYNTHETIC_VOYAGER,0.048511420637248816,ism_deep_space,2.732171187120109e-05,0.0,0.0,1.0,2.8159615794720594e-07,0.9999999999999604,0.0004218694786165689
2018-12-31,0.188418437723575,3.234622254464963,84.38104235520034,7612.3684671570245,130.82135523613962,0.008653601442439606,43.6485315013717,SYNTHETIC_VOYAGER,0.004191135388263457,ism_deep_space,2.6437473762456296e-05,0.0,0.0,1.0,5.0265490921894695,0.30901779939263085,3.626841524133633e-05
2019-01-01,0.1910299673670516,3.3011986689021393,88.4337893565209,7423.125478109655,130.8373260323979,0.008611098502878101,53.00224867982729,SYNTHETIC_VOYAGER,0.025875432430805544,ism_deep_space,2.6106788679494393e-05,0.0,0.0,1.0,3.7699116419288785,-0.8090167253919134,0.0002228158974662331
2019-01-02,0.20070493765139175,3.8160534916844355,93.85212687533654,8170.924068328734,130.85329682865617,0.008568782464208925,52.69930406162715,SYNTHETIC_VOYAGER,0.1140759075287634,ism_deep_space,2.7390227548451138e-05,0.0,0.0,1.0,2.513275145342604,-0.8090175953677636,0.0009774916360211867
2019-01-03,0.22821795561302663,3.7831236205323955,97.58150553772911,8667.382747206942,130.86926762491444,0.008526652623314465,55.36595225050588,SYNTHETIC_VOYAGER,0.35465307439875327,ism_deep_space,2.821006199121056e-05,0.0,0.0,1.0,1.2566376950820128,0.3090163917416372,0.0030240035671886697
2019-01-04,0.204910219730606,3.208059230880179,95.48530937910445,8068.667446445021,130.88523842117272,0.008484708279111932,51.06544824697585,SYNTHETIC_VOYAGER,0.13097003459268144,ism_deep_space,2.721829777200864e-05,0.0,0.0,1.0,2.448214218020439e-07,0.99999999999997,0.0011112425368241003
2019-01-05,0.19858488294464743,3.1739897112272955,89.55210901954592,7022.683017618635,130.901209217431,0.008442948732550496,43.889517467891515,SYNTHETIC_VOYAGER,0.05652742734291204,ism_deep_space,2.5392858112757714e-05,0.0,0.0,1.0,5.026549055414733,0.30901776441778783,0.00047725817103917945
2019-01-06,0.19706412050927938,3.267423025748652,87.60671583461993,8051.555083707683,130.91718001368926,0.008401373286608378,43.529721500134976,SYNTHETIC_VOYAGER,0.031474978202940845,ism_deep_space,2.71894196080729e-05,0.0,0.0,1.0,3.7699125588284588,-0.8090161864511827,0.00026443304107076816
2019-01-07,0.2242873240938442,3.7245602043518793,96.42631615356105,8507.452283400484,130.93315080994753,0.008359981246289998,51.27546968241644,SYNTHETIC_VOYAGER,0.27730083970373104,ism_deep_space,2.7948584281608116e-05,0.0,0.0,1.0,2.5132751085678677,-0.8090175737521459,0.0023182298195036605
2019-01-08,0.23076285126514706,3.8316306721385875,95.69676261267504,8788.65665469326,130.94912160620578,0.00831877191862314,54.421448098042,SYNTHETIC_VOYAGER,0.3249433213911917,ism_deep_space,2.8406733835086094e-05,0.0,0.0,1.0,1.2566376583072767,0.30901642671649665,0.0027031293771331796
2019-01-09,0.20880559672317878,3.484664521336531,91.68540570252105,8119.772609191495,130.96509240246405,0.008277744612655692,55.723856815756996,SYNTHETIC_VOYAGER,0.11419694686080097,ism_deep_space,2.7304359065863863e-05,0.0,0.0,1.0,2.080466856568819e-07,0.9999999999999784,0.0009452931616587236
2019-01-10,0.18402580119717596,3.0832769712325163,83.32507858338992,7617.510821950248,130.98106319872232,0.008236898639453219,47.92468745730459,SYNTHETIC_VOYAGER,0.11958725873448438,ism_deep_space,2.6446401858794878e-05,0.0,0.0,1.0,5.026549018639997,0.30901772944294437,0.0009850281287660145
2019-01-11,0.1877943910896499,3.266604669164246,85.26603483126375,7966.656012110939,130.9970339949806,0.008196233312095706,48.17974159401625,SYNTHETIC_VOYAGER,0.09603915918354294,ism_deep_space,2.7045691233274757e-05,0.0,0.0,1.0,3.7699125220537226,-0.8090162080668706,0.0007871593557658169
2019-01-12,0.21079809496661317,3.7988605516664378,95.73131839733027,8317.486787141432,131.01300479123887,0.008155747945674679,55.64975979404125,SYNTHETIC_VOYAGER,0.11327208280064209,ism_deep_space,2.7634786439809227e-05,0.0,0.0,1.0,2.5132750717931316,-0.8090175521365272,0.0009238185566036288
2019-01-13,0.22218280331006868,3.5961125987047855,96.0351603808679,8431.933181572069,131.02897558749714,0.008115441857290254,52.53245519080434,SYNTHETIC_VOYAGER,0.21687093796672216,ism_deep_space,2.782426052489295e-05,0.0,0.0,1.0,1.2566376215325405,0.30901646169135566,0.0017600034876049352
2019-01-14,0.20499302454685328,3.5466891480185256,93.19783915971685,8141.984599950486,131.04494638375542,0.008075314366048159,46.82094889362785,SYNTHETIC_VOYAGER,0.05453772877235274,ism_deep_space,2.7341679690517317e-05,0.0,0.0,1.0,1.7127194951171987e-07,0.9999999999999853,0.00044040930464701807
2019-01-15,0.18113259959775102,3.2044048847350455,85.58368171915356,7458.054716498901,131.0609171800137,0.008035364793056754,43.90079590258315,SYNTHETIC_VOYAGER,0.16518131376337208,ism_deep_space,2.6168138851206575e-05,0.0,0.0,1.0,5.026548981865261,0.3090176944681005,0.001327292113085061
2019-01-16,0.1903905411940879,3.198831650604331,90.44023345409144,7771.536804873119,131.07688797627196,0.007995592461424042,49.196873545223305,SYNTHETIC_VOYAGER,0.0834538482120988,ism_deep_space,2.6712436756936652e-05,0.0,0.0,1.0,3.7699124852789865,-0.8090162296825575,0.0006672629596414834
2019-01-17,0.23094108949404749,3.566676195792029,97.90032866207127,8387.537198596667,131.09285877253024,0.007955996696254658,48.57612459808791,SYNTHETIC_VOYAGER,0.2794020573426057,ism_deep_space,2.775091342423047e-05,0.0,0.0,1.0,2.5132750350183954,-0.8090175305209073,0.0022229218451445256
2019-01-18,0.2466517623650762,3.7307331171577527,97.9401555821805,9002.346593989598,131.1088295687885,0.007916576824646856,51.60381766766287,SYNTHETIC_VOYAGER,0.4143252567215754,ism_deep_space,2.875000454130039e-05,0.0,0.0,1.0,1.2566375847578044,0.3090164966662143,0.0032800377252278825
2019-01-19,0.22129344075967186,3.5351599210886735,91.03960355506076,8592.577123753408,131.12480036504678,0.007877332175689504,45.018379906324334,SYNTHETIC_VOYAGER,0.16688032259192814,ism_deep_space,2.8088061822621556e-05,0.0,0.0,1.0,1.3449721336655784e-07,0.999999999999991,0.0013145717346428395
2019-01-20,0.2013756149283583,3.262487424817682,88.09683084054407,7532.968553792338,131.14077116130505,0.007838262080459015,45.84288690544693,SYNTHETIC_VOYAGER,0.02617444040966308,ism_deep_space,2.6299235869778167e-05,0.0,0.0,1.0,5.026549898764841,0.3090185664910826,0.00020516212374029625
2019-01-21,0.1946996760332922,3.15399320915529,91.11535836570724,8062.875276418294,131.15674195756333,0.007799365872016328,45.5197040426705,SYNTHETIC_VOYAGER,0.09084804299139927,ism_deep_space,2.7208526560534153e-05,0.0,0.0,1.0,3.7699124485042503,-0.8090162512982432,0.0007085571260465916
2019-01-22,0.22890832703740674,3.83370681969828,98.73828705124609,8539.276392035486,131.1727127538216,0.007760642885403841,54.65429904160986,SYNTHETIC_VOYAGER,0.2191876013696372,ism_deep_space,2.8000809584590223e-05,0.0,0.0,1.0,2.5132749982436593,-0.8090175089052863,0.001701036699138008
2019-01-23,0.2309249409325076,3.7008041537978484,95.94543426651713,8729.638602924468,131.18868355007987,0.007722092457642346,51.80374743577979,SYNTHETIC_VOYAGER,0.229661011167621,ism_deep_space,2.8311193970953063e-05,0.0,0.0,1.0,1.2566375479830683,0.30901653164107246,0.0017734635621520006
2019-01-24,0.2239837188938502,3.451148546588341,92.53906717465854,8644.35917492863,131.20465434633812,0.007683713927728044,48.58012061203385,SYNTHETIC_VOYAGER,0.15488818600180934,ism_deep_space,2.8172569225753515e-05,0.0,0.0,1.0,9.772247722139582e-08,0.9999999999999952,0.0011901165120226343
2019-01-25,0.2131917364359202,3.3336381019965486,89.28137344330571,7829.45474348398,131.2206251425964,0.007645506636629146,47.893539162812395,SYNTHETIC_VOYAGER,0.04432455904661906,ism_deep_space,2.6811790171789983e-05,0.0,0.0,1.0,5.026549861990105,0.30901853151624875,0.0003388837103565865
2019-01-26,0.20298840859227857,3.220397882464142,91.22675930276577,8117.035360314669,131.23659593885466,0.007607469927283216,47.37879592896603,SYNTHETIC_VOYAGER,0.057948507021929226,ism_deep_space,2.7299756404580803e-05,0.0,0.0,1.0,3.769912411729514,-0.8090162729139277,0.0004408415245002869
2019-01-27,0.23668247004450407,3.6477981107395334,99.27866517543708,8332.77402767713,131.25256673511294,0.0075696031445938025,53.03689397001509,SYNTHETIC_VOYAGER,0.24554940128611408,ism_deep_space,2.7660170651414372e-05,0.0,0.0,1.0,2.513274961468923,-0.8090174872896643,0.0018587115201284946
2019-01-28,0.24870383457480605,3.7555041075436266,96.69213282572026,9197.456326201933,131.2685375313712,0.00753190563542736,52.653943931095,SYNTHETIC_VOYAGER,0.3486459534799221,ism_deep_space,2.9059886922606366e-05,0.0,0.0,1.0,1.2566375112083321,0.3090165666159302,0.0026259684217843707
2019-01-29,0.21017343713826134,3.32795047987582,94.62081043098465,8603.21056247815,131.28450832762948,0.007494376748610144,52.152612427635276,SYNTHETIC_VOYAGER,0.012121577593414472,ism_deep_space,2.810543614083682e-05,0.0,0.0,1.0,6.09477410762338e-08,0.9999999999999981,9.084366927255912e-05
2019-01-30,0.20970896194050218,3.127191270610971,86.58636366739738,7530.166600260398,131.30047912388775,0.007457015834925095,47.730838218678464,SYNTHETIC_VOYAGER,0.02295343707922959,ism_deep_space,2.629434429948154e-05,0.0,0.0,1.0,5.026549825215369,0.30901849654141444,0.00017116414376577187
2019-01-31,0.2175754942310216,3.2031952847913017,89.26139741845623,8214.111019645748,131.31644992014603,0.007419822247108655,45.5617815796395,SYNTHETIC_VOYAGER,0.04145399841750388,ism_deep_space,2.7462516893743203e-05,0.0,0.0,1.0,3.769912374954778,-0.8090162945296113,0.00030758129968980224
2019-02-01,0.22689847521650852,3.6056485461866283,94.79797767957716,8757.156557933013,131.3324207164043,0.007382795339847664,52.77139200894957,SYNTHETIC_VOYAGER,0.11940570942039185,ism_deep_space,2.8355780763794683e-05,0.0,0.0,1.0,2.513274924694187,-0.8090174656740411,0.0008815479150600733
2019-02-02,0.23599381425724913,3.6636936541745606,94.33167075711503,9036.756324835858,131.34839151266254,0.007345934469776222,57.37624869438618,SYNTHETIC_VOYAGER,0.20092093857258922,ism_deep_space,2.8804897805923204e-05,0.0,0.0,1.0,1.256637474433596,0.30901660159078753,0.0014759520483601741
2019-02-03,0.21626616107834598,3.5334937080771964,92.44721820786457,8695.659899973392,131.36436230892082,0.0073092389954722775,51.74969224182408,SYNTHETIC_VOYAGER,0.015437283321832217,ism_deep_space,2.8256041884729167e-05,0.0,0.0,1.0,2.4173004931071773e-08,0.9999999999999997,0.00011283479324008985
2019-02-04,0.19966492114089615,3.031950249227801,85.45152676126122,8163.538598293959,131.3803331051791,0.0072727082774548535,42.31651030906373,SYNTHETIC_VOYAGER,0.1380446617119555,ism_deep_space,2.737784611920358e-05,0.0,0.0,1.0,5.026549788440633,0.30901846156657975,0.001003958553890994
2019-02-05,0.201025730995056,3.198714149819715,91.57123747404404,8359.918167947728,131.39630390143736,0.007236341678180584,47.662315828389524,SYNTHETIC_VOYAGER,0.12670913530132247,ism_deep_space,2.77051857387305e-05,0.0,0.0,1.0,3.769912338180042,-0.8090163161452938,0.0009169105967871826
2019-02-06,0.2461316370653744,3.805887468753546,93.56944988873235,8853.16650442908,131.41227469769564,0.0072001385620405756,53.34975521002049,SYNTHETIC_VOYAGER,0.28268477733810315,ism_deep_space,2.8510797730561828e-05,0.0,0.0,1.0,2.513274887919451,-0.8090174440584168,0.0020353695662139303
2019-02-07,0.24466505779258824,3.611186260128203,97.26788965205851,9271.886895588981,131.4282454939539,0.007164098295357211,52.40385130532415,SYNTHETIC_VOYAGER,0.26488026122156516,ism_deep_space,2.9177233803931577e-05,0.0,0.0,1.0,1.2566374376588598,0.3090166365656445,0.0018976282278911876
2019-02-08,0.2391989238217786,3.332750158910339,92.64114954466066,8618.856215607999,131.44421629021218,0.00712822024638095,50.558581324196325,SYNTHETIC_VOYAGER,0.20510790515393587,ism_deep_space,2.8130980567703905e-05,0.0,0.0,1.0,6.283185294577855,0.9999999999999999,0.0014620543222110692
2019-02-09,0.19042639294074698,3.229232953441856,87.57135286080829,8074.79600717488,131.46018708647046,0.007092503785287097,46.916407316980546,SYNTHETIC_VOYAGER,0.24679686986151386,ism_deep_space,2.7228632646324936e-05,0.0,0.0,1.0,5.026549751665897,0.3090184265917446,0.001750407733689794
2019-02-10,0.21734423247136675,3.222851658217408,89.41200363377327,8318.726457567824,131.47615788272873,0.0070569482841725505,47.73056359501856,SYNTHETIC_VOYAGER,0.007561084762706054,ism_deep_space,2.7636845760850163e-05,0.0,0.0,1.0,3.7699123014053058,-0.8090163377609751,5.3358184142661703e-05
2019-02-11,0.24968549381046204,3.5407924660275873,92.8916135585022,9181.07790723324,131.492128678987,0.007021553117052608,48.58342011858758,SYNTHETIC_VOYAGER,0.27883551074913393,ism_deep_space,2.903400111978043e-05,0.0,0.0,1.0,2.5132748511447147,-0.8090174224427915,0.001957858349645537
2019-02-12,0.2650875160911491,3.6445694983129058,97.79969455727631,9013.244440469598,131.50809947524527,0.006986317659857672,59.19914889418747,SYNTHETIC_VOYAGER,0.4077288180979481,ism_deep_space,2.876740102615465e-05,0.0,0.0,1.0,1.2566374008841237,0.309016671540501,0.002848523042310591
2019-02-13,0.24551132383473379,3.358216894958616,92.57244207495152,8635.562652455235,131.52407027150355,0.006951241290430038,49.90744019551546,SYNTHETIC_VOYAGER,0.2146747973417161,ism_deep_space,2.8158231337244852e-05,0.0,0.0,1.0,6.283185257803119,0.9999999999999988,0.0014922563152964376
2019-02-14,0.21934608112659817,3.185966950387612,85.30193878240236,8378.654894513498,131.54004106776182,0.006916323388520613,43.12260648558638,SYNTHETIC_VOYAGER,0.03845581120412241,ism_deep_space,2.773621558513835e-05,0.0,0.0,1.0,5.026549714891161,0.3090183916169091,0.00026597282645560486
2019-02-15,0.2156190748758202,3.353742211896849,88.6638492252115,8017.111000047837,131.5560118640201,0.006881563335785627,45.29244763944491,SYNTHETIC_VOYAGER,0.08059615007637703,ism_deep_space,2.7131199899533085e-05,0.0,0.0,1.0,3.7699122646305696,-0.8090163593766554,0.0005546275113710721
2019-02-16,0.253882426073744,3.5726480112425554,92.18137472106233,8805.996167500838,131.57198266027837,0.0068469605157833935,51.990625322746475,SYNTHETIC_VOYAGER,0.2653364554057372,ism_deep_space,2.8434742450980103e-05,0.0,0.0,1.0,2.5132748143699786,-0.809017400827165,0.0018167482335610036
2019-02-17,0.2718685320603111,3.696132702906444,93.12520097024,9165.423135284082,131.5879534565366,0.006812514313971055,53.941850541736535,SYNTHETIC_VOYAGER,0.42350762503690786,ism_deep_space,2.9009237437972583e-05,0.0,0.0,1.0,1.2566373641093875,0.30901670651535706,0.0028851517576398214
2019-02-18,0.2395367771680619,3.4254590237148324,91.36338549169665,8808.38296306488,131.60392425279488,0.006778224117701059,48.367489744581256,SYNTHETIC_VOYAGER,0.11963063875858736,ism_deep_space,2.8438595695843802e-05,0.0,0.0,1.0,6.283185221028383,0.9999999999999963,0.0008108832808494399
2019-02-19,0.21294810855355756,3.0027034065003155,88.5714808333411,8132.750375815351,131.61989504905316,0.006744089316218223,45.23226826514645,SYNTHETIC_VOYAGER,0.1292138751890511,ism_deep_space,2.7326170521758872e-05,0.0,0.0,1.0,5.0265496781164245,0.3090183566420731,0.0008714299151696343
2019-02-20,0.23081013620483778,3.038632230295774,89.72594595862833,8513.38666210493,131.63586584531143,0.006710109300656159,41.36016905270646,SYNTHETIC_VOYAGER,0.02446276256313135,ism_deep_space,2.7958330358602815e-05,0.0,0.0,1.0,3.7699122278558335,-0.8090163809923345,0.00016414781059461098
2019-02-21,0.26405340925434306,3.476180151309138,92.67492267067571,9056.924918972782,131.6518366415697,0.006676283464034059,51.31090793813665,SYNTHETIC_VOYAGER,0.3203313879780049,ism_deep_space,2.8837023852266437e-05,0.0,0.0,1.0,2.5132747775952424,-0.8090173792115375,0.0021386231485686327
2019-02-22,0.2550898334966134,3.849718285957114,98.43011457498388,9223.333536226186,131.66780743782797,0.006642611201253342,47.95684637343106,SYNTHETIC_VOYAGER,0.23020970374893665,ism_deep_space,2.9100738467847533e-05,0.0,0.0,1.0,1.2566373273346514,0.30901674149021274,0.0015291935567599
2019-02-23,0.24908738158426003,3.2285660404904477,95.58926419642236,9003.560640369005,131.68377823408625,0.006609091909094332,55.521012986582065,SYNTHETIC_VOYAGER,0.16711631301815502,ism_deep_space,2.8751943072652363e-05,0.0,0.0,1.0,6.283185184253647,0.9999999999999925,0.0011044870722459641
2019-02-24,0.2282691652276809,3.1752669511651077,90.14671852574698,8179.120515858643,131.69974903034452,0.006575724986212921,46.69716338056582,SYNTHETIC_VOYAGER,0.029572392780089968,ism_deep_space,2.7403961998087247e-05,0.0,0.0,1.0,5.026549641341688,0.30901832166723675,0.00019445992210614019
2019-02-25,0.21285433013813823,3.1250426201530805,87.31418212347283,8585.93474437818,131.7157198266028,0.006542509833137231,49.11874863794907,SYNTHETIC_VOYAGER,0.1748112298927253,ism_deep_space,2.8077203169247077e-05,0.0,0.0,1.0,3.7699121910810973,-0.8090164026080126,0.0011437041905159684
2019-02-26,0.25307931534258604,3.578966102758579,94.59578917468832,9143.717668891273,131.73169062286104,0.006509445852264295,51.39801316190758,SYNTHETIC_VOYAGER,0.19123032515830532,ism_deep_space,2.8974867379483895e-05,0.0,0.0,1.0,2.5132747408205063,-0.8090173575959089,0.001244803446928883
2019-02-27,0.25243321602880986,3.806174963407927,97.47837345779244,9442.1734398282,131.7476614191193,0.006476532447856496,52.97198812826783,SYNTHETIC_VOYAGER,0.1841231169873541,ism_deep_space,2.9443947838826285e-05,0.0,0.0,1.0,1.2566372905599152,0.30901677646506803,0.0011924793415690764
2019-02-28,0.24339212720046335,3.3548777527742066,87.85083532319273,8921.145829695928,131.76363221537758,0.00644376902603856,51.27659790404823,SYNTHETIC_VOYAGER,0.09050225455289636,ism_deep_space,2.8620048950485196e-05,0.0,0.0,1.0,6.28318514747891,0.9999999999999872,0.0005831756246746109
2019-03-01,0.2214280572084297,3.112268365250516,81.49524495804553,8043.998735103974,131.77960301163586,0.006411154994793896,41.66475876171168,SYNTHETIC_VOYAGER,0.11572447444526901,ism_deep_space,2.7176658038568224e-05,0.0,0.0,1.0,5.026549604566952,0.30901828669239995,0.000741927542359685
2019-03-02,0.23631612308738584,3.1006142551588294,85.37340767709716,8431.76014458969,131.79557380789413,0.006378689763961326,46.91726008799678,SYNTHETIC_VOYAGER,0.01585810038830544,ism_deep_space,2.782397502388887e-05,0.0,0.0,1.0,3.769912154306361,-0.8090164242236896,0.00010115390262275505
2019-03-03,0.26351372092103575,3.385772864716288,97.77045372760021,9227.030731544508,131.8115446041524,0.0063463727452316996,52.71231967967789,SYNTHETIC_VOYAGER,0.25550205303155593,ism_deep_space,2.9106570433791408e-05,0.0,0.0,1.0,2.51327470404577,-0.8090173359802791,0.001621511265710211
2019-03-04,0.25364383520296435,3.447431051692512,98.26120032494458,9408.081109742647,131.82751540041068,0.006314203352144471,47.23169111541708,SYNTHETIC_VOYAGER,0.1590228418189204,ism_deep_space,2.9390743958522938e-05,0.0,0.0,1.0,1.256637253785179,0.3090168114399229,0.001004102560880567
2019-03-05,0.24659397517168483,3.345442554370914,90.07097845605311,8922.199771748134,131.84348619666895,0.006282181000084324,44.59698520612906,SYNTHETIC_VOYAGER,0.08466043537540885,ism_deep_space,2.862173948345402e-05,0.0,0.0,1.0,6.283185110704174,0.9999999999999807,0.0005318521785742602
2019-03-06,0.23617387107170396,2.955833646657188,91.07714306766482,8434.498512162869,131.85945699292722,0.006250305106277763,46.859891235114766,SYNTHETIC_VOYAGER,0.022693901620046142,ism_deep_space,2.7828492828265033e-05,0.0,0.0,1.0,5.026549567792216,0.30901825171756275,0.0001418438091771396
2019-03-07,0.22518504274571863,3.034525753442517,87.66058100605477,8305.8170287173,131.8754277891855,0.006218575089789706,51.60554816576328,SYNTHETIC_VOYAGER,0.1314972379103972,ism_deep_space,2.761539329338792e-05,0.0,0.0,1.0,3.769912117531625,-0.8090164458393654,0.0008177254480457465
2019-03-08,0.25326841394851773,3.4408248573977396,95.12667002996274,9103.511778106384,131.89139858544377,0.006186990371520056,51.15529235141467,SYNTHETIC_VOYAGER,0.12538298447469248,ism_deep_space,2.8911094424530855e-05,0.0,0.0,1.0,2.513274667271034,-0.8090173143646483,0.0007757433176973711
2019-03-09,0.25555364289211174,3.648839166768004,93.93362184827924,8968.289454163852,131.90736938170204,0.00615555037420031,46.855285005524635,SYNTHETIC_VOYAGER,0.1431163738058888,ism_deep_space,2.8695570359665993e-05,0.0,0.0,1.0,1.256637217010443,0.3090168464147773,0.0008809600483350302
2019-03-10,0.26888446929766097,3.182492618503457,89.08330839984218,8843.449092885096,131.9233401779603,0.006124254522390087,48.93791986841043,SYNTHETIC_VOYAGER,0.2569674604341888,ism_deep_space,2.8495146425414573e-05,0.0,0.0,1.0,6.283185073929438,0.9999999999999728,0.0015737341316711764
2019-03-11,0.23320631970365185,2.8954704453659064,87.2177541289279,8468.42587015088,131.93931097421859,0.006093102242473728,51.7733581571883,SYNTHETIC_VOYAGER,0.08532586823253842,ism_deep_space,2.7884406033734564e-05,0.0,0.0,1.0,5.02654953101748,0.3090182167427251,0.0005198992390686977
2019-03-12,0.23972029733814976,2.8968048980940884,91.26063413139363,8470.76461623923,131.95528177047686,0.006062092962656843,46.917227828165956,SYNTHETIC_VOYAGER,0.03211388750561009,ism_deep_space,2.7888256220566412e-05,0.0,0.0,1.0,3.769912080756889,-0.8090164674550402,0.00019467737145131245
2019-03-13,0.2545871457535543,3.2692108875262367,99.38702794422294,9302.79871468505,131.97125256673513,0.006031226112962865,60.50240405359065,SYNTHETIC_VOYAGER,0.10352853142717913,ism_deep_space,2.922583075610095e-05,0.0,0.0,1.0,2.513274630496298,-0.8090172927490163,0.0006244039821802995
2019-03-14,0.26248366872101825,3.3681523705549528,95.02158826400856,9126.240067725677,131.98722336299338,0.006000501125229656,54.09929267436776,SYNTHETIC_VOYAGER,0.17717626788182805,ism_deep_space,2.894716237925818e-05,0.0,0.0,1.0,1.2566371802357068,0.3090168813896313,0.0010631463947889002
2019-03-15,0.26235740039727085,3.2626709487564276,88.65046395179063,8902.35445901749,132.00319415925165,0.005969917433105845,49.81300985069851,SYNTHETIC_VOYAGER,0.17083113370432448,ism_deep_space,2.8589890635267143e-05,0.0,0.0,1.0,6.283185037154702,0.9999999999999636,0.0010198477632186822
2019-03-16,0.21997871261806543,2.92865213717953,87.40453620838143,8529.25216515197,132.01916495550992,0.0059394744720476685,50.45744130066281,SYNTHETIC_VOYAGER,0.22031544700941993,ism_deep_space,2.7984369731966277e-05,0.0,0.0,1.0,5.026549494242744,0.3090181817678871,0.0013085579733102205
2019-03-17,0.23632398982608738,3.0496581037619217,89.04009886300535,8634.900272863051,132.0351357517682,0.0059091716793152945,46.61128804268365,SYNTHETIC_VOYAGER,0.07589383165249165,ism_deep_space,2.8157151396295272e-05,0.0,0.0,1.0,3.7699120439821527,-0.8090164890707139,0.00044846968063562637
2019-03-18,0.2561124812122922,3.360502428008559,92.75505224957443,9223.408406105524,132.05110654802647,0.005879008493969426,54.73743509205009,SYNTHETIC_VOYAGER,0.10597328214684892,ism_deep_space,2.9100856579392973e-05,0.0,0.0,1.0,2.5132745937215617,-0.8090172711333834,0.0006230178258751434
2019-03-19,0.2664352507642024,3.346872609404704,95.06395875884277,9499.241772414978,132.06707734428474,0.0058489843568677894,52.34935516442198,SYNTHETIC_VOYAGER,0.20287370860124865,ism_deep_space,2.953279315133499e-05,0.0,0.0,1.0,1.2566371434609707,0.30901691636448486,0.0011866051480284576
2019-03-20,0.23945928860291826,3.083100240761063,90.83114748772887,8973.196106270045,132.083048140543,0.005819098710661666,51.02020080448673,SYNTHETIC_VOYAGER,0.045961218579853226,ism_deep_space,2.8703419121044924e-05,0.0,0.0,1.0,6.283185000379966,0.9999999999999529,0.0002674528677784629
2019-03-21,0.22022912042157897,2.8226674151502973,86.65745485630852,8447.946084557825,132.0990189368013,0.005789350999792424,48.383204972058046,SYNTHETIC_VOYAGER,0.22560240468355885,ism_deep_space,2.785066822068445e-05,0.0,0.0,1.0,5.026549457468008,0.3090181467930486,0.0013060915071103365
2019-03-22,0.22410258661180638,2.888352199370265,89.13403949069887,8479.496056915277,132.11498973305956,0.005759740670487985,44.6857187330511,SYNTHETIC_VOYAGER,0.1878062715665981,ism_deep_space,2.7902625757943104e-05,0.0,0.0,1.0,3.7699120072074166,-0.8090165106863865,0.0010817154205148463
2019-03-23,0.25831676607976756,3.37446274728454,95.60293911549327,9147.167557111588,132.1309605293178,0.00573026717075942,54.290699252541245,SYNTHETIC_VOYAGER,0.12959057229884985,ism_deep_space,2.8980332914970816e-05,0.0,0.0,1.0,2.5132745569468256,-0.8090172495177493,0.0007425886020840244
2019-03-24,0.27505475814599417,3.4063718790370365,96.29993649182938,9438.238346785252,132.14693132557608,0.005700929950397206,55.4184184333079,SYNTHETIC_VOYAGER,0.2778626144077865,ism_deep_space,2.9437811711937224e-05,0.0,0.0,1.0,1.2566371066862345,0.30901695133933804,0.0015840753005730201
2019-03-25,0.26477903938990943,3.1390204075268704,90.36525006823031,9079.640305738469,132.16290212183435,0.005671728460968057,49.68331321264402,SYNTHETIC_VOYAGER,0.1782417205942047,ism_deep_space,2.8873163819540787e-05,0.0,0.0,1.0,6.28318496360523,0.9999999999999409,0.001010938639626067
2019-03-26,0.23258535478741427,2.8874512818938953,86.4191870208557,8644.967862548387,132.17887291809262,0.005642662155811176,50.252119157919246,SYNTHETIC_VOYAGER,0.12007884670280199,ism_deep_space,2.8173561085988397e-05,0.0,0.0,1.0,5.0265494206932715,0.3090181118182097,0.0006775643640033524
2019-03-27,0.227517498432474,2.822519624999164,90.17457195180864,8676.11879858286,132.1948437143509,0.0056137304900348226,49.80591593147664,SYNTHETIC_VOYAGER,0.17133987966986242,ism_deep_space,2.822427519086228e-05,0.0,0.0,1.0,3.7699119704326804,-0.809016532302058,0.0009618559066616043
2019-03-28,0.25859088925687246,3.1801343379735254,94.18244967123634,9056.657823692241,132.21081451060917,0.005584932920512773,50.05013515077759,SYNTHETIC_VOYAGER,0.11362364481165671,ism_deep_space,2.8836598636763847e-05,0.0,0.0,1.0,2.5132745201720894,-0.8090172279021141,0.0006345804344572718
2019-03-29,0.27219696789878656,3.3487488608384637,90.4555997123166,9323.680736008282,132.22678530686744,0.005556268905880785,51.637418377578925,SYNTHETIC_VOYAGER,0.23306500850551576,ism_deep_space,2.925861402601489e-05,0.0,0.0,1.0,1.2566370699114984,0.3090169863141908,0.001294971859808038
