ell,Cl,err_Cl,binned
1036,3.799885290285372e+20,1.899942645142686e+19,False
1037,3.794088463091028e+20,1.897044231545514e+19,False
1038,3.7883054343397664e+20,1.894152717169883e+19,False
1039,3.7825359169721775e+20,1.891267958486089e+19,False
1040,3.776779644356997e+20,1.8883898221784986e+19,False
1041,3.771036368815888e+20,1.885518184407944e+19,False
1042,3.765305860245842e+20,1.882652930122921e+19,False
1043,3.759587904833557e+20,1.8797939524167786e+19,False
1044,3.7538823038562946e+20,1.8769411519281476e+19,False
1045,3.748188872564168e+20,1.874094436282084e+19,False
1046,3.7425074391388114e+20,1.871253719569406e+19,False
1047,3.7368378437239164e+20,1.8684189218619585e+19,False
1048,3.7311799375230704e+20,1.8655899687615353e+19,False
1049,3.7255335819608254e+20,1.8627667909804126e+19,False
1050,3.719898647902917e+20,1.8599493239514587e+19,False
1051,3.7142750149319734e+20,1.857137507465987e+19,False
1052,3.7086625706750516e+20,1.854331285337526e+19,False
1053,3.7030612101797387e+20,1.8515306050898694e+19,False
1054,3.697470835335567e+20,1.8487354176677835e+19,False
1055,3.691891354337804e+20,1.845945677168902e+19,False
1056,3.68632268119075e+20,1.8431613405953751e+19,False
1057,3.6807647352479344e+20,1.8403823676239673e+19,False
1058,3.6752174407866555e+20,1.8376087203933278e+19,False
1059,3.669680726614576e+20,1.834840363307288e+19,False
1060,3.664154525706076e+20,1.832077262853038e+19,False
1061,3.6586387748664115e+20,1.8293193874332058e+19,False
1062,3.653133414421588e+20,1.8265667072107942e+19,False
1063,3.647638387932267e+20,1.8238191939661337e+19,False
1064,3.6421536419298646e+20,1.8210768209649324e+19,False
1065,3.6366791256733667e+20,1.8183395628366834e+19,False
1066,3.63121479092524e+20,1.8156073954626202e+19,False
1067,3.6257605917451636e+20,1.8128802958725818e+19,False
1068,3.620316484300158e+20,1.8101582421500789e+19,False
1069,3.6148824266899915e+20,1.8074412133449957e+19,False
1070,3.6094583787866436e+20,1.804729189393322e+19,False
1071,3.604044302086834e+20,1.802022151043417e+19,False
1072,3.5986401595765726e+20,1.7993200797882864e+19,False
1073,3.5932459156068545e+20,1.7966229578034274e+19,False
1074,3.587861535779609e+20,1.7939307678898045e+19,False
1075,3.58248698684315e+20,1.7912434934215752e+19,False
1076,3.5771222365963203e+20,1.7885611182981603e+19,False
1077,3.571767253800745e+20,1.7858836269003727e+19,False
1078,3.5664220081004374e+20,1.7832110040502188e+19,False
1079,3.5610864699482905e+20,1.7805432349741453e+19,False
1080,3.5557606105387926e+20,1.7778803052693963e+19,False
1081,3.550444401746565e+20,1.7752222008732826e+19,False
1082,3.5451378160701545e+20,1.7725689080350773e+19,False
1083,3.539840826580748e+20,1.7699204132903741e+19,False
1084,3.534553406875314e+20,1.7672767034376569e+19,False
1085,3.5292755310338795e+20,1.7646377655169399e+19,False
1086,3.5240071735805385e+20,1.7620035867902693e+19,False
1087,3.518748309447936e+20,1.759374154723968e+19,False
1088,3.513498913944879e+20,1.7567494569724396e+19,False
1089,3.50825896272686e+20,1.7541294813634302e+19,False
1090,3.503028431769204e+20,1.7515142158846022e+19,False
1091,3.497807297342645e+20,1.7489036486713227e+19,False
1092,3.492595535991102e+20,1.746297767995551e+19,False
1093,3.4873931245114786e+20,1.7436965622557393e+19,False
1094,3.4822000399352916e+20,1.741100019967646e+19,False
1095,3.4770162595119956e+20,1.7385081297559978e+19,False
1096,3.471841760693816e+20,1.735920880346908e+19,False
1097,3.4666765211220115e+20,1.7333382605610058e+19,False
1098,3.461520518614361e+20,1.7307602593071806e+19,False
1099,3.4563737311538623e+20,1.7281868655769313e+19,False
1100,3.451236136878427e+20,1.7256180684392135e+19,False
1101,3.4461077140715844e+20,1.7230538570357924e+19,False
1102,3.4409884411540144e+20,1.7204942205770072e+19,False
1103,3.4358782966759116e+20,1.7179391483379558e+19,False
1104,3.4307772593100174e+20,1.7153886296550089e+19,False
1105,3.4256853078453617e+20,1.7128426539226808e+19,False
1106,3.4206024211815367e+20,1.7103012105907683e+19,False
1107,3.415528578323564e+20,1.707764289161782e+19,False
1108,3.4104637583771946e+20,1.7052318791885974e+19,False
1109,3.405407940544694e+20,1.7027039702723471e+19,False
1110,3.400361104120986e+20,1.700180552060493e+19,False
1111,3.3953232284901966e+20,1.6976616142450983e+19,False
1112,3.390294293122482e+20,1.695147146561241e+19,False
1113,3.385274277571193e+20,1.6926371387855966e+19,False
1114,3.3802631614702636e+20,1.6901315807351319e+19,False
1115,3.3752609245318814e+20,1.6876304622659408e+19,False
1116,3.370267546544342e+20,1.6851337732721713e+19,False
1117,3.365283007370116e+20,1.682641503685058e+19,False
1118,3.360307286944085e+20,1.6801536434720424e+19,False
1119,3.3553403652719536e+20,1.677670182635977e+19,False
1120,3.3503822224287715e+20,1.6751911112143858e+19,False
1121,3.345432838557622e+20,1.6727164192788111e+19,False
1122,3.3404921938683986e+20,1.6702460969341993e+19,False
1123,3.3355602686367066e+20,1.6677801343183534e+19,False
1124,3.33063704320284e+20,1.6653185216014199e+19,False
1125,3.325722497970863e+20,1.6628612489854314e+19,False
1126,3.320816613407747e+20,1.6604083067038736e+19,False
1127,3.31591937004259e+20,1.657959685021295e+19,False
1128,3.3110307484659024e+20,1.6555153742329512e+19,False
1129,3.30615072932892e+20,1.65307536466446e+19,False
1130,3.30127929334301e+20,1.650639646671505e+19,False
1131,3.2964164212790736e+20,1.648208210639537e+19,False
1132,3.291562093967031e+20,1.6457810469835155e+19,False
1133,3.286716292295306e+20,1.6433581461476532e+19,False
1134,3.2818789972103804e+20,1.6409394986051903e+19,False
1135,3.2770501897163335e+20,1.6385250948581669e+19,False
1136,3.272229850874453e+20,1.6361149254372266e+19,False
1137,3.2674179618028264e+20,1.6337089809014133e+19,False
1138,3.262614503675992e+20,1.631307251837996e+19,False
1139,3.2578194577245726e+20,1.6289097288622864e+19,False
1140,3.2530328052349606e+20,1.6265164026174804e+19,False
1141,3.248254527548981e+20,1.6241272637744906e+19,False
1142,3.243484606063608e+20,1.621742303031804e+19,False
1143,3.238723022230657e+20,1.6193615111153285e+19,False
1144,3.233969757556513e+20,1.6169848787782566e+19,False
1145,3.229224793601853e+20,1.6146123968009265e+19,False
1146,3.224488111981393e+20,1.6122440559906963e+19,False
1147,3.219759694363616e+20,1.6098798471818082e+19,False
1148,3.2150395224705506e+20,1.6075197612352754e+19,False
1149,3.2103275780775e+20,1.6051637890387501e+19,False
1150,3.205623843012833e+20,1.6028119215064164e+19,False
1151,3.2009282991577334e+20,1.6004641495788667e+19,False
1152,3.19624092844599e+20,1.5981204642229953e+19,False
1153,3.1915617128637655e+20,1.5957808564318829e+19,False
1154,3.1868906344493856e+20,1.593445317224693e+19,False
1155,3.182227675293116e+20,1.591113837646558e+19,False
1156,3.1775728175369696e+20,1.588786408768485e+19,False
1157,3.1729260433744744e+20,1.5864630216872372e+19,False
1158,3.168287335050494e+20,1.584143667525247e+19,False
1159,3.1636566748610036e+20,1.5818283374305018e+19,False
1160,3.15903404515291e+20,1.5795170225764549e+19,False
1161,3.154419428323833e+20,1.5772097141619167e+19,False
1162,3.1498128068219306e+20,1.5749064034109653e+19,False
1163,3.145214163145683e+20,1.5726070815728417e+19,False
1164,3.140623479843724e+20,1.5703117399218618e+19,False
1165,3.1360407395146295e+20,1.5680203697573149e+19,False
1166,3.131465924806741e+20,1.5657329624033706e+19,False
1167,3.1268990184179715e+20,1.5634495092089858e+19,False
1168,3.122340003095627e+20,1.5611700015478137e+19,False
1169,3.1177888616362056e+20,1.5588944308181029e+19,False
1170,3.113245576885235e+20,1.5566227884426177e+19,False
1171,3.108710131737072e+20,1.5543550658685362e+19,False
1172,3.104182509134731e+20,1.5520912545673656e+19,False
1173,3.0996626920696984e+20,1.5498313460348494e+19,False
1174,3.095150663581757e+20,1.5475753317908785e+19,False
1175,3.090646406758802e+20,1.545323203379401e+19,False
1176,3.086149904736673e+20,1.5430749523683365e+19,False
1177,3.081661140698966e+20,1.5408305703494832e+19,False
1178,3.07718009787687e+20,1.538590048938435e+19,False
1179,3.0727067595489804e+20,1.5363533797744902e+19,False
1180,3.068241109041135e+20,1.5341205545205676e+19,False
1181,3.063783129726235e+20,1.5318915648631175e+19,False
1182,3.059332805024079e+20,1.5296664025120395e+19,False
1183,3.054890118401181e+20,1.5274450592005906e+19,False
1184,3.050455053370617e+20,1.5252275266853085e+19,False
1185,3.046027593491837e+20,1.5230137967459187e+19,False
1186,3.041607722370512e+20,1.5208038611852562e+19,False
1187,3.037195423658355e+20,1.5185977118291775e+19,False
1188,3.032790681052963e+20,1.5163953405264816e+19,False
1189,3.028393478297639e+20,1.5141967391488197e+19,False
1190,3.024003799181244e+20,1.512001899590622e+19,False
1191,3.01962162753801e+20,1.5098108137690053e+19,False
1192,3.015246947247396e+20,1.507623473623698e+19,False
1193,3.0108797422339156e+20,1.505439871116958e+19,False
1194,3.006519996466976e+20,1.503259998233488e+19,False
1195,3.0021676939607094e+20,1.5010838469803549e+19,False
1196,2.997822818773831e+20,1.4989114093869154e+19,False
1197,2.993485355009453e+20,1.4967426775047266e+19,False
1198,2.989155286814948e+20,1.494577643407474e+19,False
1199,2.984832598381775e+20,1.4924162991908874e+19,False
1200,2.9805172739453315e+20,1.4902586369726659e+19,False
1201,2.976209297784785e+20,1.4881046488923924e+19,False
1202,2.971908654222931e+20,1.4859543271114654e+19,False
1203,2.967615327626019e+20,1.4838076638130094e+19,False
1204,2.963329302403615e+20,1.4816646512018078e+19,False
1205,2.959050563008436e+20,1.4795252815042181e+19,False
1206,2.9547790939362e+20,1.4773895469681e+19,False
1207,2.9505148797254677e+20,1.475257439862734e+19,False
1208,2.946257904957499e+20,1.4731289524787495e+19,False
1209,2.9420081542560914e+20,1.4710040771280458e+19,False
1210,2.937765612287441e+20,1.4688828061437207e+19,False
1211,2.9335302637599726e+20,1.4667651318799864e+19,False
1212,2.9293020934242137e+20,1.464651046712107e+19,False
1213,2.9250810860726243e+20,1.4625405430363122e+19,False
1214,2.9208672265394648e+20,1.4604336132697326e+19,False
1215,2.916660499700631e+20,1.4583302498503156e+19,False
1216,2.9124608904735297e+20,1.4562304452367649e+19,False
1217,2.9082683838169055e+20,1.4541341919084528e+19,False
1218,2.9040829647307168e+20,1.4520414823653585e+19,False
1219,2.8999046182559773e+20,1.4499523091279888e+19,False
1220,2.89573332947462e+20,1.4478666647373101e+19,False
1221,2.8915690835093442e+20,1.4457845417546721e+19,False
1222,2.8874118655234834e+20,1.4437059327617417e+19,False
1223,2.883261660720847e+20,1.4416308303604236e+19,False
1224,2.8791184543455982e+20,1.4395592271727993e+19,False
1225,2.8749822316820916e+20,1.437491115841046e+19,False
1226,2.8708529780547492e+20,1.4354264890273747e+19,False
1227,2.8667306788279075e+20,1.4333653394139537e+19,False
1228,2.8626153194056883e+20,1.4313076597028442e+19,False
1229,2.8585068852318496e+20,1.429253442615925e+19,False
1230,2.8544053617896597e+20,1.42720268089483e+19,False
1231,2.8503107346017413e+20,1.4251553673008708e+19,False
1232,2.8462229892299532e+20,1.4231114946149767e+19,False
1233,2.8421421112752423e+20,1.4210710556376211e+19,False
1234,2.8380680863775094e+20,1.4190340431887548e+19,False
1235,2.8340009002154747e+20,1.4170004501077375e+19,False
1236,2.8299405385065464e+20,1.4149702692532732e+19,False
1237,2.8258869870066745e+20,1.4129434935033373e+19,False
1238,2.8218402315102352e+20,1.4109201157551178e+19,False
1239,2.8178002578498788e+20,1.4089001289249395e+19,False
1240,2.813767051896414e+20,1.4068835259482071e+19,False
1241,2.8097405995586594e+20,1.4048702997793298e+19,False
1242,2.80572088678333e+20,1.402860443391665e+19,False
1243,2.801707899554886e+20,1.4008539497774432e+19,False
1244,2.797701623895423e+20,1.3988508119477117e+19,False
1245,2.7937020458645245e+20,1.3968510229322623e+19,False
1246,2.7897091515591485e+20,1.3948545757795744e+19,False
1247,2.7857229271134837e+20,1.392861463556742e+19,False
1248,2.7817433586988342e+20,1.3908716793494172e+19,False
1249,2.7777704325234793e+20,1.3888852162617397e+19,False
1250,2.7738041348325615e+20,1.3869020674162809e+19,False
1251,2.7698444519079484e+20,1.3849222259539743e+19,False
1252,2.765891370068105e+20,1.3829456850340526e+19,False
1253,2.7619448756679836e+20,1.3809724378339918e+19,False
1254,2.7580049550988794e+20,1.3790024775494398e+19,False
1255,2.7540715947883246e+20,1.3770357973941625e+19,False
1256,2.750144781199946e+20,1.375072390599973e+19,False
1257,2.7462245008333593e+20,1.3731122504166797e+19,False
1258,2.742310740224032e+20,1.3711553701120162e+19,False
1259,2.7384034859431756e+20,1.3692017429715878e+19,False
1260,2.7345027245976037e+20,1.367251362298802e+19,False
1261,2.7306084428296343e+20,1.3653042214148172e+19,False
1262,2.7267206273169483e+20,1.3633603136584743e+19,False
1263,2.722839264772487e+20,1.3614196323862436e+19,False
1264,2.718964341944317e+20,1.3594821709721586e+19,False
1265,2.7150958456155226e+20,1.3575479228077613e+19,False
1266,2.7112337626040772e+20,1.3556168813020387e+19,False
1267,2.7073780797627358e+20,1.353689039881368e+19,False
1268,2.703528783978908e+20,1.351764391989454e+19,False
1269,2.6996858621745476e+20,1.349842931087274e+19,False
1270,2.6958493013060295e+20,1.3479246506530148e+19,False
1271,2.69201908836404e+20,1.34600954418202e+19,False
1272,2.6881952103734546e+20,1.3440976051867273e+19,False
1273,2.6843776543932298e+20,1.342188827196615e+19,False
1274,2.6805664075162832e+20,1.3402832037581416e+19,False
1275,2.676761456869378e+20,1.338380728434689e+19,False
1276,2.672962789613016e+20,1.336481394806508e+19,False
1277,2.6691703929413173e+20,1.3345851964706587e+19,False
1278,2.6653842540819117e+20,1.332692127040956e+19,False
1279,2.661604360295825e+20,1.3308021801479127e+19,False
1280,2.6578306988773628e+20,1.3289153494386815e+19,False
1281,2.6540632571540124e+20,1.3270316285770064e+19,False
1282,2.65030202248631e+20,1.325151011243155e+19,False
1283,2.646546982267754e+20,1.323273491133877e+19,False
1284,2.6427981239246763e+20,1.3213990619623383e+19,False
1285,2.639055434916146e+20,1.3195277174580732e+19,False
1286,2.6353189027338473e+20,1.3176594513669237e+19,False
1287,2.631588514901985e+20,1.3157942574509924e+19,False
1288,2.627864258977161e+20,1.3139321294885806e+19,False
1289,2.6241461225482843e+20,1.3120730612741423e+19,False
1290,2.6204340932364455e+20,1.3102170466182228e+19,False
1291,2.6167281586948224e+20,1.3083640793474114e+19,False
1292,2.6130283066085658e+20,1.306514153304283e+19,False
1293,2.6093345246947027e+20,1.3046672623473514e+19,False
1294,2.6056468007020184e+20,1.3028234003510092e+19,False
1295,2.6019651224109646e+20,1.3009825612054823e+19,False
1296,2.5982894776335414e+20,1.2991447388167709e+19,False
1297,2.5946198542132042e+20,1.2973099271066022e+19,False
1298,2.5909562400247513e+20,1.2954781200123757e+19,False
1299,2.5872986229742295e+20,1.2936493114871149e+19,False
1300,2.58364699099882e+20,1.29182349549941e+19,False
1301,2.5800013320667464e+20,1.2900006660333732e+19,False
1302,2.576361634177165e+20,1.2881808170885825e+19,False
1303,2.5727278853600674e+20,1.2863639426800337e+19,False
1304,2.569100073676174e+20,1.284550036838087e+19,False
1305,2.565478187216845e+20,1.2827390936084226e+19,False
1306,2.5618622141039575e+20,1.2809311070519788e+19,False
1307,2.5582521424898343e+20,1.2791260712449171e+19,False
1308,2.5546479605571197e+20,1.27732398027856e+19,False
1309,2.551049656518693e+20,1.2755248282593466e+19,False
1310,2.5474572186175635e+20,1.2737286093087818e+19,False
1311,2.5438706351267824e+20,1.2719353175633912e+19,False
1312,2.540289894349326e+20,1.270144947174663e+19,False
1313,2.5367149846180164e+20,1.2683574923090084e+19,False
1314,2.5331458942954157e+20,1.266572947147708e+19,False
1315,2.52958261177373e+20,1.264791305886865e+19,False
1316,2.5260251254747097e+20,1.263012562737355e+19,False
1317,2.5224734238495647e+20,1.2612367119247825e+19,False
1318,2.5189274953788513e+20,1.2594637476894257e+19,False
1319,2.5153873285723944e+20,1.2576936642861974e+19,False
1320,2.511852911969176e+20,1.2559264559845882e+19,False
1321,2.5083242341372602e+20,1.2541621170686302e+19,False
1322,2.5048012836736742e+20,1.2524006418368373e+19,False
1323,2.5012840492043416e+20,1.250642024602171e+19,False
1324,2.497772519383963e+20,1.2488862596919816e+19,False
1325,2.4942666828959452e+20,1.2471333414479727e+19,False
1326,2.4907665284522924e+20,1.2453832642261463e+19,False
1327,2.4872720447935237e+20,1.243636022396762e+19,False
1328,2.4837832206885736e+20,1.2418916103442868e+19,False
1329,2.4803000449347112e+20,1.2401500224673556e+19,False
1330,2.4768225063574307e+20,1.2384112531787153e+19,False
1331,2.4733505938103838e+20,1.236675296905192e+19,False
1332,2.4698842961752696e+20,1.234942148087635e+19,False
1333,2.466423602361757e+20,1.2332118011808784e+19,False
1334,2.4629685013073835e+20,1.231484250653692e+19,False
1335,2.4595189819774806e+20,1.2297594909887404e+19,False
1336,2.4560750333650695e+20,1.228037516682535e+19,False
1337,2.452636644490784e+20,1.226318322245392e+19,False
1338,2.4492038044027725e+20,1.2246019022013864e+19,False
1339,2.445776502176623e+20,1.2228882510883115e+19,False
1340,2.4423547269152565e+20,1.2211773634576284e+19,False
1341,2.4389384677488607e+20,1.2194692338744304e+19,False
1342,2.4355277138347852e+20,1.2177638569173926e+19,False
1343,2.4321224543574698e+20,1.216061227178735e+19,False
1344,2.4287226785283437e+20,1.214361339264172e+19,False
1345,2.425328375585753e+20,1.2126641877928765e+19,False
1346,2.4219395347948634e+20,1.2109697673974317e+19,False
1347,2.4185561454475857e+20,1.2092780727237929e+19,False
1348,2.4151781968624796e+20,1.2075890984312398e+19,False
1349,2.4118056783846837e+20,1.205902839192342e+19,False
1350,2.408438579385814e+20,1.2042192896929071e+19,False
1351,2.4050768892638934e+20,1.2025384446319469e+19,False
1352,2.401720597443261e+20,1.2008602987216306e+19,False
1353,2.398369693374496e+20,1.1991848466872482e+19,False
1354,2.395024166534322e+20,1.197512083267161e+19,False
1355,2.3916840064255404e+20,1.1958420032127703e+19,False
1356,2.3883492025769332e+20,1.1941746012884666e+19,False
1357,2.3850197445431938e+20,1.192509872271597e+19,False
1358,2.3816956219048326e+20,1.1908478109524165e+19,False
1359,2.3783768242681115e+20,1.189188412134056e+19,False
1360,2.375063341264944e+20,1.187531670632472e+19,False
1361,2.3717551625528328e+20,1.1858775812764164e+19,False
1362,2.368452277814774e+20,1.184226138907387e+19,False
1363,2.3651546767591902e+20,1.1825773383795952e+19,False
1364,2.3618623491198383e+20,1.1809311745599193e+19,False
1365,2.358575284655743e+20,1.1792876423278715e+19,False
1366,2.3552934731511045e+20,1.1776467365755523e+19,False
1367,2.352016904415232e+20,1.176008452207616e+19,False
1368,2.3487455682824526e+20,1.1743727841412264e+19,False
1369,2.345479454612047e+20,1.1727397273060237e+19,False
1370,2.3422185532881574e+20,1.1711092766440788e+19,False
1371,2.338962854219724e+20,1.169481427109862e+19,False
1372,2.3357123473403937e+20,1.1678561736701968e+19,False
1373,2.3324670226084545e+20,1.1662335113042272e+19,False
1374,2.3292268700067506e+20,1.1646134350033754e+19,False
1375,2.325991879542615e+20,1.1629959397713076e+19,False
1376,2.3227620412477827e+20,1.1613810206238915e+19,False
1377,2.319537345178319e+20,1.1597686725891596e+19,False
1378,2.3163177814145532e+20,1.1581588907072766e+19,False
1379,2.313103340060984e+20,1.156551670030492e+19,False
1380,2.3098940112462266e+20,1.1549470056231133e+19,False
1381,2.3066897851229186e+20,1.1533448925614594e+19,False
1382,2.3034906518676603e+20,1.1517453259338301e+19,False
1383,2.3002966016809294e+20,1.1501483008404648e+19,False
1384,2.2971076247870164e+20,1.1485538123935082e+19,False
1385,2.2939237114339433e+20,1.1469618557169717e+19,False
1386,2.2907448518933984e+20,1.1453724259466994e+19,False
1387,2.287571036460653e+20,1.1437855182303265e+19,False
1388,2.2844022554545013e+20,1.1422011277272506e+19,False
1389,2.2812384992171744e+20,1.1406192496085873e+19,False
1390,2.278079758114282e+20,1.139039879057141e+19,False
1391,2.274926022534727e+20,1.1374630112673636e+19,False
1392,2.2717772828906458e+20,1.135888641445323e+19,False
1393,2.2686335296173267e+20,1.1343167648086634e+19,False
1394,2.265494753173149e+20,1.1327473765865746e+19,False
1395,2.2623609440395028e+20,1.1311804720197515e+19,False
1396,2.2592320927207257e+20,1.129616046360363e+19,False
1397,2.2561081897440264e+20,1.1280540948720132e+19,False
1398,2.2529892256594218e+20,1.126494612829711e+19,False
1399,2.2498751910396602e+20,1.1249375955198302e+19,False
1400,2.2467660764801568e+20,1.1233830382400784e+19,False
1401,2.2436618725989214e+20,1.1218309362994608e+19,False
1402,2.2405625700364927e+20,1.1202812850182463e+19,False
1403,2.2374681594558657e+20,1.118734079727933e+19,False
1404,2.234378631542429e+20,1.1171893157712146e+19,False
1405,2.2312939770038872e+20,1.1156469885019437e+19,False
1406,2.2282141865702054e+20,1.1141070932851028e+19,False
1407,2.2251392509935282e+20,1.1125696254967642e+19,False
1408,2.2220691610481272e+20,1.1110345805240637e+19,False
1409,2.2190039075303185e+20,1.1095019537651593e+19,False
1410,2.2159434812584074e+20,1.1079717406292038e+19,False
1411,2.2128878730726153e+20,1.1064439365363077e+19,False
1412,2.2098370738350188e+20,1.1049185369175095e+19,False
1413,2.2067910744294762e+20,1.1033955372147382e+19,False
1414,2.2037498657615692e+20,1.1018749328807846e+19,False
1415,2.2007134387585325e+20,1.1003567193792664e+19,False
1416,2.1976817843691903e+20,1.0988408921845953e+19,False
1417,2.1946548935638893e+20,1.0973274467819446e+19,False
1418,2.191632757334438e+20,1.0958163786672191e+19,False
1419,2.1886153666940355e+20,1.0943076833470177e+19,False
1420,2.185602712677215e+20,1.0928013563386075e+19,False
1421,2.1825947863397715e+20,1.0912973931698858e+19,False
1422,2.1795915787587053e+20,1.0897957893793528e+19,False
1423,2.176593081032153e+20,1.0882965405160765e+19,False
1424,2.1735992842793265e+20,1.0867996421396634e+19,False
1425,2.1706101796404475e+20,1.0853050898202237e+19,False
1426,2.16762575827669e+20,1.083812879138345e+19,False
1427,2.1646460113701097e+20,1.0823230056850549e+19,False
1428,2.16167093012359e+20,1.080835465061795e+19,False
1429,2.1587005057607696e+20,1.0793502528803848e+19,False
1430,2.155734729525992e+20,1.0778673647629961e+19,False
1431,2.1527735926842324e+20,1.0763867963421161e+19,False
1432,2.149817086521048e+20,1.0749085432605241e+19,False
1433,2.1468652023425034e+20,1.0734326011712518e+19,False
1434,2.1439179314751216e+20,1.0719589657375609e+19,False
1435,2.140975265265812e+20,1.0704876326329061e+19,False
1436,2.1380371950818237e+20,1.069018597540912e+19,False
1437,2.1351037123106675e+20,1.0675518561553338e+19,False
1438,2.1321748083600726e+20,1.0660874041800364e+19,False
1439,2.1292504746579142e+20,1.0646252373289572e+19,False
1440,2.1263307026521614e+20,1.0631653513260808e+19,False
1441,2.12341548381081e+20,1.0617077419054051e+19,False
1442,2.1205048096218353e+20,1.0602524048109177e+19,False
1443,2.1175986715931188e+20,1.0587993357965595e+19,False
1444,2.1146970612523984e+20,1.0573485306261993e+19,False
1445,2.1117999701472074e+20,1.0558999850736038e+19,False
1446,2.1089073898448165e+20,1.0544536949224083e+19,False
1447,2.1060193119321716e+20,1.0530096559660857e+19,False
1448,2.1031357280158443e+20,1.0515678640079223e+19,False
1449,2.1002566297219626e+20,1.0501283148609812e+19,False
1450,2.0973820086961652e+20,1.0486910043480826e+19,False
1451,2.0945118566035335e+20,1.0472559283017669e+19,False
1452,2.0916461651285433e+20,1.0458230825642717e+19,False
1453,2.088784925974999e+20,1.0443924629874995e+19,False
1454,2.0859281308659863e+20,1.0429640654329932e+19,False
1455,2.0830757715438056e+20,1.0415378857719028e+19,False
1456,2.0802278397699264e+20,1.0401139198849632e+19,False
1457,2.0773843273249197e+20,1.03869216366246e+19,False
1458,2.0745452260084135e+20,1.0372726130042067e+19,False
1459,2.071710527639025e+20,1.0358552638195126e+19,False
1460,2.068880224054318e+20,1.034440112027159e+19,False
1461,2.0660543071107334e+20,1.0330271535553667e+19,False
1462,2.0632327686835487e+20,1.0316163843417743e+19,False
1463,2.0604156006668098e+20,1.030207800333405e+19,False
1464,2.057602794973288e+20,1.028801397486644e+19,False
1465,2.0547943435344118e+20,1.0273971717672059e+19,False
1466,2.0519902383002285e+20,1.0259951191501142e+19,False
1467,2.0491904712393366e+20,1.0245952356196684e+19,False
1468,2.046395034338839e+20,1.0231975171694197e+19,False
1469,2.043603919604286e+20,1.0218019598021431e+19,False
1470,2.0408171190596243e+20,1.0204085595298122e+19,False
1471,2.0380346247471412e+20,1.0190173123735706e+19,False
1472,2.035256428727414e+20,1.017628214363707e+19,False
1473,2.0324825230792507e+20,1.0162412615396254e+19,False
1474,2.0297128998996496e+20,1.0148564499498248e+19,False
1475,2.02694755130373e+20,1.0134737756518652e+19,False
1476,2.024186469424697e+20,1.0120932347123485e+19,False
1477,2.021429646413773e+20,1.0107148232068864e+19,False
1478,2.0186770744401602e+20,1.0093385372200802e+19,False
1479,2.015928745690977e+20,1.0079643728454885e+19,False
1480,2.0131846523712153e+20,1.0065923261856078e+19,False
1481,2.0104447867036795e+20,1.0052223933518397e+19,False
1482,2.0077091409289475e+20,1.0038545704644737e+19,False
1483,2.004977707305306e+20,1.002488853652653e+19,False
1484,2.0022504781087107e+20,1.0011252390543555e+19,False
1485,1.9995274456327284e+20,9.997637228163643e+18,False
1486,1.99680860218849e+20,9.98404301094245e+18,False
1487,1.994093940104638e+20,9.97046970052319e+18,False
1488,1.9913834517272782e+20,9.956917258636392e+18,False
1489,1.9886771294199284e+20,9.943385647099642e+18,False
1490,1.985974965563468e+20,9.92987482781734e+18,False
1491,1.9832769525560885e+20,9.916384762780443e+18,False
1492,1.9805830828132477e+20,9.90291541406624e+18,False
1493,1.9778933487676126e+20,9.889466743838063e+18,False
1494,1.975207742869019e+20,9.876038714345095e+18,False
1495,1.9725262575844124e+20,9.862631287922063e+18,False
1496,1.9698488853978123e+20,9.849244426989062e+18,False
1497,1.9671756188102482e+20,9.835878094051242e+18,False
1498,1.9645064503397263e+20,9.822532251698633e+18,False
1499,1.9618413725211686e+20,9.809206862605842e+18,False
1500,1.959180377906372e+20,9.79590188953186e+18,False
1501,1.9565234590639594e+20,9.782617295319798e+18,False
1502,1.9538706085793268e+20,9.769353042896634e+18,False
1503,1.9512218190546046e+20,9.756109095273023e+18,False
1504,1.948577083108601e+20,9.742885415543005e+18,False
1505,1.9459363933767624e+20,9.729681966883813e+18,False
1506,1.9432997425111184e+20,9.716498712555592e+18,False
1507,1.9406671231802432e+20,9.703335615901217e+18,False
1508,1.9380385280692014e+20,9.690192640346008e+18,False
1509,1.9354139498795077e+20,9.677069749397539e+18,False
1510,1.932793381329073e+20,9.663966906645365e+18,False
1511,1.930176815152166e+20,9.65088407576083e+18,False
1512,1.9275642440993607e+20,9.637821220496804e+18,False
1513,1.9249556609374962e+20,9.62477830468748e+18,False
1514,1.9223510584496226e+20,9.611755292248113e+18,False
1515,1.9197504294349665e+20,9.598752147174832e+18,False
1516,1.9171537667088735e+20,9.585768833544368e+18,False
1517,1.9145610631027727e+20,9.572805315513864e+18,False
1518,1.9119723114641244e+20,9.559861557320622e+18,False
1519,1.9093875046563824e+20,9.546937523281912e+18,False
1520,1.9068066355589376e+20,9.53403317779469e+18,False
1521,1.904229697067089e+20,9.521148485335446e+18,False
1522,1.901656682091982e+20,9.50828341045991e+18,False
1523,1.8990875835605782e+20,9.495437917802891e+18,False
1524,1.8965223944156037e+20,9.482611972078019e+18,False
1525,1.893961107615507e+20,9.469805538077536e+18,False
1526,1.8914037161344136e+20,9.457018580672068e+18,False
1527,1.8888502129620828e+20,9.444251064810414e+18,False
1528,1.8863005911038657e+20,9.431502955519328e+18,False
